athlete_id,name,sport,era,grand_slams,masters_titles,career_wins,career_matches,weeks_at_no1,yearend_no1_count,years_in_top5,finals_won,finals_played,h2h_top10_wins,h2h_top10_total,hard_win_pct,clay_win_pct,grass_win_pct,clay_win_rate_std,grass_win_rate_std,career_win_rate,finals_win_rate,h2h_top10,surface_versatility,grand_slam_normalized,weeks_no1_normalized,masters_titles_normalized,career_win_rate_normalized,yearend_no1_normalized,finals_win_rate_normalized,h2h_top10_normalized,surface_versatility_normalized,longevity_normalized,composite_score
atp_200175,Miomir Kecmanovic,tennis,Big 3 Era,0.0,0,178,367,0.0,0,0,2,5,6,34,0.4938,0.4719,0.4595,0.2196,0.1042,0.48501362397820164,0.4,0.17647058823529413,95.49083053664948,0.0,0.0,0.0,36.13270557539905,0.0,40.0,24.88235294117647,96.39187969454257,0.0,13.44
atp_200221,Alejandro Davidovich Fokina,tennis,Big 3 Era,0.0,0,171,325,0.0,0,0,0,5,12,47,0.5274,0.5347,0.4783,0.1283,0.2825,0.5261538461538462,0.0,0.2553191489361702,92.03641999446418,0.0,0.0,0.0,43.70164547112048,0.0,0.0,36.0,92.9048734183736,0.0,11.74
atp_200282,Alex De Minaur,tennis,Big 3 Era,0.0,0,329,519,0.0,0,0,11,22,23,86,0.6587,0.5227,0.6429,0.2608,0.1537,0.6339113680154143,0.5,0.26744186046511625,80.68913321806527,0.0,0.0,0.0,63.52677433892096,0.0,50.0,37.70930232558139,81.45051391952808,0.0,16.63
atp_200325,Emil Ruusuvuori,tennis,Big 3 Era,0.0,0,112,218,0.0,0,0,0,2,4,19,0.5592,0.381,0.4783,0.1978,0.1127,0.5137614678899083,0.0,0.21052631578947367,76.83461111907431,0.0,0.0,0.0,41.421707218858934,0.0,0.0,29.684210526315784,77.55962064362038,0.0,10.28
atp_200615,Alexei Popyrin,tennis,Big 3 Era,0.0,1,117,264,0.0,0,0,3,3,14,34,0.4425,0.5,0.2917,0.2652,0.1639,0.4431818181818182,1.0,0.4117647058823529,72.07033506500295,0.0,0.0,2.5,28.436528766957764,0.0,100.0,58.05882352941176,72.75038899640603,0.0,17.46
atp_200624,Sebastian Korda,tennis,Big 3 Era,0.0,0,161,266,0.0,0,0,3,11,11,34,0.619,0.5385,0.64,0.1644,0.1765,0.6052631578947368,0.2727272727272727,0.3235294117647059,86.08975526207115,0.0,0.0,0.0,58.25610322786956,0.0,27.27272727272727,45.61764705882353,86.90209610198394,0.0,15.23
atp_202103,Francisco Cerundolo,tennis,Big 3 Era,0.0,0,157,281,0.0,0,0,4,7,16,40,0.513,0.6107,0.4118,0.29,0.3536,0.5587188612099644,0.5714285714285714,0.4,74.17877209784096,0.0,0.0,0.0,49.692926719206255,0.0,57.14285714285714,56.400000000000006,74.87872118988128,0.0,16.28
atp_202104,Sebastian Baez,tennis,Big 3 Era,0.0,0,123,247,0.0,0,0,7,12,3,22,0.3548,0.6084,0.2727,0.1393,0.25,0.4979757085020243,0.5833333333333334,0.13636363636363635,54.56555667918692,0.0,0.0,0.0,38.5174578566387,0.0,58.333333333333336,19.227272727272727,55.08043594685523,0.0,12.2
atp_206173,Jannik Sinner,tennis,Big 3 Era,4.0,10,362,455,59.0,2,4,30,39,67,104,0.8149,0.7593,0.7436,0.169,0.4207,0.7956043956043956,0.7692307692307693,0.6442307692307693,90.2732036249544,15.584415584415584,15.649867374005305,25.0,93.27490749564353,25.0,76.92307692307693,90.83653846153847,91.12501938202186,20.0,38.2
atp_206909,Brandon Nakashima,tennis,Big 3 Era,0.0,0,142,262,0.0,0,0,2,5,2,21,0.5543,0.4651,0.5714,0.0357,0.3132,0.5419847328244275,0.4,0.09523809523809523,85.18050339389535,0.0,0.0,0.0,46.61419730893101,0.0,40.0,13.428571428571429,85.98426455526175,0.0,13.29
atp_207518,Lorenzo Musetti,tennis,Big 3 Era,0.0,0,187,327,0.0,0,1,2,10,15,49,0.5143,0.6423,0.6207,0.0959,0.4044,0.5718654434250765,0.2,0.30612244897959184,82.20986652873164,0.0,0.0,0.0,52.111622714466385,0.0,20.0,43.16326530612245,82.98559683278201,5.0,13.95
atp_207989,Carlos Alcaraz,tennis,Big 3 Era,7.0,8,297,365,57.0,2,5,27,35,55,79,0.7833,0.8374,0.8974,0.1592,0.1958,0.8136986301369863,0.7714285714285715,0.6962025316455697,85.18168604491072,27.27272727272727,15.119363395225463,20.0,96.6038679726082,25.0,77.14285714285715,98.16455696202532,85.98545836574337,25.0,41.29
atp_208029,Holger Rune,tennis,Big 3 Era,0.0,1,179,286,0.0,0,1,5,11,20,44,0.6322,0.6264,0.5714,0.1745,0.3334,0.6258741258741258,0.45454545454545453,0.45454545454545453,91.28844377786477,0.0,0.0,2.5,62.04808998872351,0.0,45.45454545454545,64.0909090909091,92.14983931635939,5.0,18.67
atp_208103,Jiri Lehecka,tennis,Big 3 Era,0.0,0,136,234,0.0,0,0,2,8,11,35,0.5915,0.54,0.6,0.1754,0.3843,0.5811965811965812,0.25,0.3142857142857143,91.57078434957256,0.0,0.0,0.0,53.82835678191212,0.0,25.0,44.31428571428571,92.43484404684501,0.0,14.89
atp_210013,Martin Damm Sr,tennis,Modern Era,0.0,0,158,370,0.0,0,0,0,5,8,40,0.413,0.1765,0.4694,0.1753,0.2152,0.42702702702702705,0.0,0.2,59.65277371928811,0.0,0.0,0.0,25.464385282741624,0.0,0.0,28.200000000000003,60.215655843400775,0.0,7.57
atp_210097,Ben Shelton,tennis,Big 3 Era,0.0,1,129,214,0.0,0,2,5,7,8,31,0.6301,0.5556,0.5217,0.2097,0.1,0.602803738317757,0.7142857142857143,0.25806451612903225,85.60298400949442,0.0,0.0,2.5,57.80362149655939,0.0,71.42857142857143,36.387096774193544,86.41073168768942,10.0,18.53
